composition,trial,time,biomass (g/L),ethanol (mM),acetate (mM),butanol (mM),butyrate (mM),N2,CO,CO2,H2,flow rate (mL/min),biomass rate,ethanol rate,acetate rate,butanol rate,butyrate rate
2.0,1.0,4.2,0.581859728506787,74.33716160310277,38.25043503555267,21.541476729153207,8.889967032967034,39.999999999999964,19.999999999999982,14.999999999999995,24.99999999999999,19.999999999999982,0.07136069812540446,10.638972204266395,-14.076241111829262,7.775610859728488,-4.656098901098886
2.0,1.0,4.300000000000001,0.5897795733678084,75.3366519069166,36.8456632191338,22.271805268261158,8.326417582417587,39.999999999999964,19.999999999999982,14.999999999999995,24.99999999999999,19.999999999999982,0.07919844861021375,9.99490303813829,-14.047718164188723,7.303285391079513,-5.635494505494467
2.0,1.0,4.4,0.5984831932773107,76.27173529411763,35.44374369747898,22.954901260504208,7.664928571428578,39.999999999999964,19.999999999999982,14.999999999999995,24.99999999999999,19.999999999999982,0.08703619909502303,9.350833872010327,-14.019195216548184,6.830959922430502,-6.6148901098900925
2.0,1.0,4.5,0.6079705882352939,77.14241176470588,34.04467647058823,23.59076470588236,6.905500000000008,39.99999999999997,19.999999999999986,14.999999999999996,24.999999999999986,19.999999999999986,0.0948739495798323,8.706764705882506,-13.990672268907502,6.3586344537815265,-7.5942857142857
2.0,2.0,0.0,0.36978642533936845,24.3372380090499,15.398151131221802,0.06800995475113158,0.03127330316742102,40.00000000000021,20.000000000000107,15.000000000000078,25.000000000000135,20.000000000000107,-0.055312217194570246,4.757257918552078,10.858742081448032,-0.036180995475113276,-0.04495927601809967
2.0,2.0,0.10000000000000009,0.3624380090497757,24.116498642534065,16.641527601810044,0.0605981900452492,0.028914932126697046,40.00000000000021,20.000000000000107,15.000000000000078,25.000000000000135,20.000000000000107,-0.07348416289592763,-2.2073936651583637,12.433764705882417,-0.07411764705882382,-0.023583710407239708
2.0,2.0,0.20000000000000018,0.35766153846154036,23.32002714932139,18.28301266968336,0.05296742081447992,0.03492036199095049,40.00000000000021,20.000000000000107,15.000000000000078,25.000000000000135,20.000000000000107,-0.047764705882353264,-7.964714932126746,16.414850678733153,-0.07630769230769281,0.06005429864253446
2.0,2.0,0.30000000000000004,0.36033484162896123,22.46076470588247,20.727418552036312,0.04924208144796408,0.05197963800905016,40.00000000000021,20.000000000000107,15.000000000000078,25.000000000000135,20.000000000000107,0.026733031674208707,-8.592624434389187,24.44405882352953,-0.037253393665158396,0.17059276018099664
2.0,2.0,0.40000000000000013,0.36497285067873503,21.494108597285184,24.15038009049787,0.041253393665158636,0.07120361990950277,40.00000000000021,20.000000000000107,15.000000000000078,25.000000000000135,20.000000000000107,0.04638009049773795,-9.66656108597288,34.22961538461557,-0.07988687782805447,0.19223981900452616
2.0,2.0,0.5,0.3738981900452509,20.685429864253507,29.102572398190205,0.04404524886877858,0.12663574660633567,40.00000000000021,20.000000000000107,15.000000000000078,25.000000000000135,20.000000000000107,0.0892533936651585,-8.086787330316767,49.52192307692336,0.02791855203619943,0.554321266968329
2.0,2.0,0.6000000000000001,0.38613574660633687,20.250929864253504,35.10087330316761,0.06317873303167462,0.2229932126696846,40.00000000000021,20.000000000000107,15.000000000000078,25.000000000000135,20.000000000000107,0.12237556561085994,-4.345000000000034,59.983009049774054,0.19133484162896042,0.9635746606334894
2.0,2.0,0.7000000000000002,0.40070329670329885,19.897929541047297,41.472418875242624,0.07490433096315505,0.3440226244343911,40.00000000000021,20.000000000000107,15.000000000000078,25.000000000000135,20.000000000000107,0.1456755009696198,-3.5300032320620645,63.71545572075014,0.11725597931480425,1.2102941176470645
2.0,2.0,0.8,0.4177123464770546,19.830911441499783,47.53264964447342,0.1142165481577254,0.5241176470588265,40.00000000000021,20.000000000000107,15.000000000000078,25.000000000000135,20.000000000000107,0.17009049773755724,-0.6701809954751425,60.60230769230799,0.39312217194570354,1.8009502262443537
2.0,2.0,0.9000000000000001,0.4360659340659364,20.0545054945056,53.17172462831314,0.1916212023270859,0.758447317388498,40.00000000000021,20.000000000000107,15.000000000000078,25.000000000000135,20.000000000000107,0.18353587588881837,2.235940530058187,56.3907498383972,0.774046541693605,2.3432967032967156
2.0,2.0,1.0,0.4550245636716249,20.598659340659452,58.11197737556592,0.3142947640594719,1.0378131868131923,40.00000000000021,20.000000000000107,15.000000000000078,25.000000000000135,20.000000000000107,0.18958629605688504,5.4415384615385065,49.40252747252778,1.2267356173238597,2.7936586942469432
2.0,2.0,1.1,0.4735087265675526,21.470625727214077,62.10994957983226,0.4860801551389815,1.3515526826115134,40.00000000000021,20.000000000000107,15.000000000000078,25.000000000000135,20.000000000000107,0.18484162895927692,8.719663865546252,39.9797220426634,1.7178539107950963,3.1373949579832106
2.0,2.0,1.2000000000000002,0.4904518422753743,22.650197802197923,64.94580284421497,0.7073102779573408,1.6866567550097051,40.00000000000021,20.000000000000107,15.000000000000078,25.000000000000135,20.000000000000107,0.169431157078217,11.795720749838452,28.35853264382706,2.212301228183593,3.3510407239819173
2.0,2.0,1.3000000000000003,0.5048002585649671,24.08970911441513,66.42331868131903,0.9748080155139034,2.027769877181653,40.00000000000021,20.000000000000107,15.000000000000078,25.000000000000135,20.000000000000107,0.14348416289592825,14.395113122172063,14.775158371040646,2.674977375565626,3.4111312217194767
2.0,2.0,1.4000000000000004,0.5155132514544306,25.71403361344552,66.3698985132518,1.2818862314156503,2.357190045248881,40.00000000000021,20.000000000000107,15.000000000000078,25.000000000000135,20.000000000000107,0.1071299288946348,16.2432449903039,-0.5342016806723393,3.070782159017469,3.294201680672284
2.0,2.0,1.5,0.5240553329023945,27.499508726567697,65.72099444085362,1.6269323852618058,2.683391855203634,40.00000000000021,20.000000000000107,15.000000000000078,25.000000000000135,20.000000000000107,0.08542081447963867,17.854751131221782,-6.489040723981816,3.4504615384615556,3.262018099547528
2.0,2.0,1.6,0.5302028442146118,29.480594699418386,64.61625869424728,2.0019975436328488,2.999035294117663,40.00000000000021,20.000000000000107,15.000000000000078,25.000000000000135,20.000000000000107,0.061475113122173575,19.81085972850689,-11.047357466063374,3.7506515837104293,3.156434389140288
2.0,2.0,1.7000000000000002,0.534171687136396,31.61582417582435,63.439819263090186,2.3957442792501746,3.296649773755674,40.00000000000021,20.000000000000107,15.000000000000078,25.000000000000135,20.000000000000107,0.039688429217841215,21.352294764059643,-11.764394311570925,3.9374673561732587,2.9761447963801135
2.0,2.0,1.8000000000000003,0.5363148028442174,33.8493148028444,62.64824628312897,2.7939508726567697,3.568230769230788,40.00000000000021,20.000000000000107,15.000000000000078,25.000000000000135,20.000000000000107,0.021431157078214413,22.334906270200463,-7.915729799612166,3.9820659340659503,2.7158099547511405
2.0,2.0,1.9000000000000004,0.5388529411764734,36.17100000000019,62.53620588235328,3.1995882352941347,3.842970588235315,40.00000000000021,20.000000000000107,15.000000000000078,25.000000000000135,20.000000000000107,0.025381383322560236,23.216851971557944,-1.1204040077569033,4.0563736263736505,2.747398190045267
2.0,2.0,2.0,0.5409529411764735,38.342635294117855,62.627400000000335,3.5245764705882543,4.064988235294139,40.00000000000021,20.000000000000107,15.000000000000078,25.000000000000135,20.000000000000107,0.021000000000001018,21.716352941176638,0.9119411764705632,3.2498823529411958,2.2201764705882443
2.0,2.0,2.1,0.5432117647058853,40.501376470588454,62.721494117647396,3.8394941176470794,4.283670588235317,40.00000000000021,20.000000000000107,15.000000000000078,25.000000000000135,20.000000000000107,0.022588235294117576,21.58741176470599,0.9409411764706022,3.149176470588251,2.186823529411779
2.0,2.0,2.2,0.546348545572078,42.77446076276688,62.620384486102466,4.207173109243721,4.545838914027174,40.00000000000021,20.000000000000107,15.000000000000078,25.000000000000135,20.000000000000107,0.03136780866192734,22.730842921784244,-1.0110963154492936,3.676789915966414,2.6216832579185656
2.0,2.0,2.3000000000000003,0.5492979961215285,45.08587718164213,62.373181641887854,4.639193277310949,4.841710407239845,40.00000000000021,20.000000000000107,15.000000000000078,25.000000000000135,20.000000000000107,0.029494505494505052,23.11416418875254,-2.472028442146126,4.320201680672282,2.958714932126716
2.0,2.0,2.4000000000000004,0.5519120879120909,47.39603878474492,61.925508726567884,5.1517563025210364,5.178104072398218,40.00000000000021,20.000000000000107,15.000000000000078,25.000000000000135,20.000000000000107,0.026140917905623784,23.101616031027845,-4.476729153199699,5.1256302521008745,3.36393665158373
2.0,2.0,2.5,0.5540776987718193,49.671076793794704,61.23897207498416,5.755450420168099,5.559205429864283,40.00000000000021,20.000000000000107,15.000000000000078,25.000000000000135,20.000000000000107,0.021656108597284396,22.75038009049787,-6.8653665158372235,6.036941176470627,3.811013574660649
2.0,2.0,2.6,0.5557166127989688,51.882840594699694,60.29116121525565,6.4552504201681025,5.986566515837136,40.00000000000021,20.000000000000107,15.000000000000078,25.000000000000135,20.000000000000107,0.016389140271494407,22.117638009049898,-9.478108597285129,6.998000000000033,4.273610859728532
2.0,2.0,2.7,0.556785520361994,54.00889773755685,59.07564886877859,7.250517647058863,6.459105882352976,40.00000000000021,20.000000000000107,15.000000000000078,25.000000000000135,20.000000000000107,0.010689075630252454,21.260571428571566,-12.155123464770554,7.9526722689076035,4.725393665158393
2.0,2.0,2.8000000000000003,0.5572760180995505,56.03253393665189,57.60199095022655,8.135000000000044,6.973108597285106,40.00000000000021,20.000000000000107,15.000000000000078,25.000000000000135,20.000000000000107,0.004904977375564945,20.23636199095037,-14.736579185520426,8.844823529411814,5.1400271493213
2.0,2.0,2.9000000000000004,0.5566370688135425,57.85195093142183,55.98710624669478,9.033880061115404,7.558097902097943,40.00000000000021,20.000000000000107,15.000000000000078,25.000000000000135,20.000000000000107,-0.006389492860080503,18.19416994769945,-16.148847035317715,8.9888006111536,5.849893048128374
2.0,2.0,3.0,0.5553407768701917,59.64560980196306,54.05949673855585,10.052797555385846,8.214445907034186,40.00000000000021,20.000000000000107,15.000000000000078,25.000000000000135,20.000000000000107,-0.012962919433507913,17.93658870541229,-19.276095081389286,10.189174942704415,6.563480049362429
2.0,2.0,3.1000000000000005,0.5539495210671712,61.38791908091942,51.926292354704394,11.154166833166894,8.87253722747845,40.00000000000021,20.000000000000107,15.000000000000078,25.000000000000135,20.000000000000107,-0.013912558030204636,17.423092789563555,-21.332043838514565,11.01369277781048,6.580913204442638
2.0,2.0,3.2,0.5529774930951432,63.06121936886677,49.70477404948019,12.2957768701887,9.469753599341885,40.00000000000021,20.000000000000107,15.000000000000078,25.000000000000135,20.000000000000107,-0.00972027972028,16.73300287947356,-22.21518305224201,11.41610037021806,5.972163718634356
2.0,2.0,3.3,0.5528906975377593,64.6557833343131,47.52237380266818,13.430791267556046,9.950473879062168,40.00000000000021,20.000000000000107,15.000000000000078,25.000000000000135,20.000000000000107,-0.0008679555738388967,15.945639654463264,-21.824002468120156,11.350143973673461,4.807202797202823
2.0,2.0,3.4000000000000004,0.5541069518716608,66.16981571369843,45.51667461949839,14.507748251748328,10.26607404360351,40.00000000000021,20.000000000000107,15.000000000000078,25.000000000000135,20.000000000000107,0.012162543339014897,15.14032379385327,-20.056991831697886,10.769569841922824,3.156001645413422
2.0,2.0,3.5,0.5568574249280162,67.82143792677947,43.56693360756913,15.60916067461958,10.451911805841272,40.00000000000021,20.000000000000107,15.000000000000078,25.000000000000135,20.000000000000107,0.027504730563553403,16.516222130810405,-19.497410119292553,11.014124228712525,1.8583776223776205
2.0,2.0,3.6000000000000005,0.560991032496918,69.4430155491571,41.70581604278097,16.69860172768417,10.479434306869656,40.00000000000021,20.000000000000107,15.000000000000078,25.000000000000135,20.000000000000107,0.04133607568901798,16.215776223776288,-18.611175647881666,10.8944105306459,0.27522501028384383
2.0,2.0,3.7,0.566475277663516,71.02180032908306,39.947953352530035,17.76750662278907,10.34842517482523,40.00000000000021,20.000000000000107,15.000000000000078,25.000000000000135,20.000000000000107,0.054842451665980674,15.78784779925968,-17.578626902509313,10.689048951049003,-1.3100913204442577
2.0,2.0,3.8000000000000007,0.5731945701357497,72.54725791855242,38.30214479638029,18.808298642534037,10.06829864253399,40.00000000000021,20.000000000000107,15.000000000000078,25.000000000000135,20.000000000000107,0.06719292472233684,15.254575894693545,-16.458085561497455,10.407920197449663,-2.8012653229123963
2.0,2.0,3.9000000000000004,0.5797377181641885,73.99640481577245,36.74460132514541,19.797925500969612,9.784889786683904,39.999999999999964,19.999999999999982,14.999999999999993,24.99999999999999,19.999999999999982,0.06543148028438805,14.491468972200323,-15.575434712348795,9.896268584355745,-2.8340885585008735
2.0,2.0,4.0,0.587117162249515,75.39288122171945,35.28350662572718,20.757627504848084,9.395663219133807,39.999999999999964,19.999999999999982,14.999999999999993,24.99999999999999,19.999999999999982,0.07379444085326536,13.964764059469985,-14.610946994182328,9.597020038784727,-3.8922656755009655
2.0,2.0,4.1000000000000005,0.5953329023917258,76.73668713639302,33.91886069812537,21.687404654169356,8.900618939883646,39.999999999999964,19.999999999999982,14.999999999999993,24.99999999999999,19.999999999999982,0.08215740142210715,13.438059146735668,-13.646459276018064,9.297771493212714,-4.950442792501608
2.0,2.0,4.2,0.6043849385908209,78.02782255979315,32.650663542339984,22.587256948933415,8.299756948933421,39.999999999999964,19.999999999999982,14.999999999999995,24.99999999999999,19.999999999999982,0.09052036199095115,12.911354234001351,-12.68197155785387,8.998522947640595,-6.008619909502251
2.0,2.0,4.300000000000001,0.6142732708468004,79.26628749191985,31.478915158371013,23.457184389140274,7.59307724628313,39.999999999999964,19.999999999999982,14.999999999999995,24.99999999999999,19.999999999999982,0.09888332255979515,12.384649321267034,-11.717483839689713,8.699274402068582,-7.066797026502911
2.0,2.0,4.4,0.6249978991596641,80.45208193277311,30.403615546218465,24.297186974789916,6.780579831932776,39.999999999999964,19.999999999999982,14.999999999999995,24.99999999999999,19.999999999999982,0.10724628312863693,11.857944408532575,-10.752996121525484,8.400025856496427,-8.124974143503536
2.0,2.0,4.5,0.6365588235294122,81.58520588235295,29.424764705882332,25.107264705882358,5.862264705882356,39.99999999999997,19.999999999999986,14.999999999999996,24.999999999999986,19.999999999999986,0.11560924369748093,11.3312394957984,-9.788508403361327,8.100777310924414,-9.183151260504205
3.0,1.0,0.0,0.27995475113122315,19.536998491704477,13.188633484162965,0.027779788838612516,0.04310708898944217,20.000000000000107,20.000000000000107,35.000000000000185,25.000000000000135,20.000000000000107,0.07212669683257955,12.964781297134316,11.287239819004586,0.05223227752639538,0.013740573152337954
3.0,1.0,0.10000000000000009,0.2787393665158386,20.420000603318357,13.555668778280616,0.033821116138763374,0.04594720965309226,20.000000000000107,20.000000000000107,35.000000000000185,25.000000000000135,20.000000000000107,-0.012153846153845627,8.830021116138802,3.670352941176507,0.06041327300150858,0.028401206636500878
3.0,1.0,0.20000000000000018,0.2715122171945715,20.834703167420926,13.460725791855277,0.038789140271493425,0.049995475113122446,20.000000000000107,20.000000000000107,35.000000000000185,25.000000000000135,20.000000000000107,-0.07227149321267057,4.147025641025692,-0.9494298642533927,0.049680241327300506,0.0404826546003019
3.0,1.0,0.30000000000000004,0.25943167420814617,20.70984826546014,13.208866365007616,0.041516440422323,0.05541025641025671,20.000000000000107,20.000000000000107,35.000000000000185,25.000000000000135,20.000000000000107,-0.12080542986425358,-1.2485490196078786,-2.5185942684766083,0.02727300150829573,0.05414781297134262
3.0,1.0,0.40000000000000013,0.24862895927601938,20.413858974359083,13.338503770739138,0.04167496229260957,0.06126621417797921,20.000000000000107,20.000000000000107,35.000000000000185,25.000000000000135,20.000000000000107,-0.10802714932126783,-2.9598929110105487,1.2963740573152194,0.0015852187028657372,0.058559577677224986
3.0,1.0,0.5,0.2397466063348429,19.96741628959287,14.098325791855284,0.0410452488687785,0.0670542986425343,20.000000000000107,20.000000000000107,35.000000000000185,25.000000000000135,20.000000000000107,-0.0888235294117648,-4.464426847662146,7.598220211161468,-0.006297134238310714,0.05788084464555095
3.0,1.0,0.6000000000000001,0.23540904977375693,19.515576772247464,15.748784917043828,0.04004585218702887,0.0721523378582206,20.000000000000107,20.000000000000107,35.000000000000185,25.000000000000135,20.000000000000107,-0.043375565610859756,-4.518395173454053,16.504591251885437,-0.009993966817496286,0.05098039215686301
3.0,1.0,0.7000000000000002,0.23845791855203746,19.23706666666677,18.5075101055808,0.0391450980392159,0.07582503770739106,20.000000000000107,20.000000000000107,35.000000000000185,25.000000000000135,20.000000000000107,0.030488687782805335,-2.7851010558069333,27.58725188536971,-0.009007541478129738,0.03672699849170458
3.0,1.0,0.8,0.24512786037492051,18.88889179056248,22.280889204912857,0.03821822882999375,0.07925145442792544,20.000000000000107,20.000000000000107,35.000000000000185,25.000000000000135,20.000000000000107,0.06669941822883052,-3.4817487610429154,37.733790993320575,-0.009268692092221503,0.03426416720534384
3.0,1.0,0.9000000000000001,0.25490368455074475,18.464123249299817,27.051783236371623,0.03747597500538697,0.08259642318465893,20.000000000000107,20.000000000000107,35.000000000000185,25.000000000000135,20.000000000000107,0.09775824175824233,-4.247685412626616,47.708940314587664,-0.00742253824606777,0.03344968756733485
3.0,1.0,1.0,0.2649237233354895,17.862326007326104,32.34103900021565,0.03607800043094181,0.07580887739711312,20.000000000000107,20.000000000000107,35.000000000000185,25.000000000000135,20.000000000000107,0.10020038784744778,-6.017972419737134,52.89255763844029,-0.013979745744451613,-0.06787545787545812
3.0,1.0,1.1,0.2768151260504217,17.022111829347217,38.83368907563047,0.02650937297996138,0.05379831932773142,20.000000000000107,20.000000000000107,35.000000000000185,25.000000000000135,20.000000000000107,0.11891402714932164,-8.402141779788863,64.92650075414815,-0.0956862745098043,-0.22010558069381694
3.0,1.0,1.2000000000000002,0.29229099332040664,16.233907455289895,46.60951939237258,0.017995798319327863,0.04575985778926989,20.000000000000107,20.000000000000107,35.000000000000185,25.000000000000135,20.000000000000107,0.15475867269984955,-7.8820437405732235,77.75830316742116,-0.08513574660633516,-0.08038461538461536
3.0,1.0,1.3000000000000003,0.3087888386123696,15.58257767722482,54.9626923076926,0.01658823529411778,0.05905882352941219,20.000000000000107,20.000000000000107,35.000000000000185,25.000000000000135,20.000000000000107,0.16497845291962965,-6.513297780650742,83.53172915320016,-0.014075630252100846,0.13298965740142304
3.0,1.0,1.4000000000000004,0.32500904977375733,15.172656108597367,63.129592760181325,0.026316742081448158,0.0988461538461545,20.000000000000107,20.000000000000107,35.000000000000185,25.000000000000135,20.000000000000107,0.1622021116138772,-4.099215686274533,81.66900452488726,0.0972850678733038,0.3978733031674231
3.0,1.0,1.5,0.34089291101055985,15.112440422322857,70.35591251885407,0.05012820512820546,0.16773604826546104,20.000000000000107,20.000000000000107,35.000000000000185,25.000000000000135,20.000000000000107,0.1588386123680252,-0.6021568627451046,72.26319758672744,0.23811463046757303,0.6888989441930654
3.0,1.0,1.6,0.35699441930618586,15.389933785822105,76.83754766214219,0.09026410256410311,0.2676915535444963,20.000000000000107,20.000000000000107,35.000000000000185,25.000000000000135,20.000000000000107,0.1610150829562601,2.7749336349924825,64.81635143288116,0.40135897435897644,0.9995550527903526
3.0,1.0,1.7000000000000002,0.371904072398192,15.990333031674297,82.40821538461583,0.14858190045248956,0.3989819004524908,20.000000000000107,20.000000000000107,35.000000000000185,25.000000000000135,20.000000000000107,0.14909653092006148,6.003992458521914,55.70667722473644,0.5831779788838645,1.312903469079945
3.0,1.0,1.8000000000000003,0.38502533936651784,16.897856108597374,86.93363438914074,0.2253628959276031,0.559868778280546,20.000000000000107,20.000000000000107,35.000000000000185,25.000000000000135,20.000000000000107,0.1312126696832583,9.075230769230771,45.25419004524906,0.7678099547511354,1.6088687782805522
3.0,1.0,1.9000000000000004,0.39586877828054506,18.07833031674218,90.34211312217244,0.31978280542986603,0.7468416289592799,20.000000000000107,20.000000000000107,35.000000000000185,25.000000000000135,20.000000000000107,0.10843438914027226,11.804742081448047,34.084787330317,0.9441990950226292,1.8697285067873382
3.0,1.0,2.0,0.40405203619909713,19.479192307692415,92.62454977375614,0.42991176470588466,0.9546176470588285,20.000000000000107,20.000000000000107,35.000000000000185,25.000000000000135,20.000000000000107,0.08183257918552067,14.008619909502364,22.824366515837085,1.1012895927601862,2.0777601809954858
3.0,1.0,2.1,0.4092998491704396,21.029488084464667,93.83443227752689,0.5527143288084495,1.1761417797888447,20.000000000000107,20.000000000000107,35.000000000000185,25.000000000000135,20.000000000000107,0.05247812971342469,15.50295776772252,12.098825037707428,1.2280256410256485,2.2152413273001623
3.0,1.0,2.2,0.4114440422322797,22.538029864253513,94.18030889894469,0.6572651583710443,1.390351432880852,20.000000000000107,20.000000000000107,35.000000000000185,25.000000000000135,20.000000000000107,0.02144193061840105,15.08541779788846,3.458766214178013,1.0455082956259476,2.1420965309200724
3.0,1.0,2.3000000000000003,0.4103647058823552,24.07789281045764,93.75643529411815,0.7694026143790891,1.6110196078431456,20.000000000000107,20.000000000000107,35.000000000000185,25.000000000000135,20.000000000000107,-0.010793363499245201,15.398629462041278,-4.238736048265395,1.1213745600804481,2.2066817496229363
3.0,1.0,2.4000000000000004,0.4061568627451002,25.51481246857731,92.74499245852235,0.8943569632981446,1.8225882352941272,20.000000000000107,20.000000000000107,35.000000000000185,25.000000000000135,20.000000000000107,-0.04207843137254974,14.369196581196704,-10.114428355958012,1.2495434891905555,2.115686274509816
3.0,1.0,2.5,0.4031689291101077,26.886453996983555,92.18950980392205,1.036019607843143,2.0280527903469188,20.000000000000107,20.000000000000107,35.000000000000185,25.000000000000135,20.000000000000107,-0.029879336349925012,13.716415284062435,-5.554826546002971,1.4166264454499833,2.054645550527916
3.0,1.0,2.6,0.40236425339366727,28.40778908999512,91.89924208144845,1.2108584715937725,2.247077677224748,20.000000000000107,20.000000000000107,35.000000000000185,25.000000000000135,20.000000000000107,-0.008046757164404394,15.213350930115652,-2.90267722473601,1.7483886375062951,2.1902488687782906
3.0,1.0,2.7,0.4016515837104094,29.970997486174113,91.44620361990998,1.4224665661136329,2.4669879336350053,20.000000000000107,20.000000000000107,35.000000000000185,25.000000000000135,20.000000000000107,-0.007126696832578938,15.632083961789931,-4.5303846153846905,2.116080945198604,2.199102564102575
3.0,1.0,2.8000000000000003,0.40104977375565826,31.564914027149488,90.81496832579234,1.673185520362,2.6855927601810095,20.000000000000107,20.000000000000107,35.000000000000185,25.000000000000135,20.000000000000107,-0.006018099547511202,15.939165409753748,-6.312352941176442,2.507189542483672,2.186048265460041
3.0,1.0,2.9000000000000004,0.4005701357466085,33.17761689291119,90.00102262443487,1.9630467571644146,2.9009502262443587,20.000000000000107,20.000000000000107,35.000000000000185,25.000000000000135,20.000000000000107,-0.004796380090497654,16.12702865761701,-8.139457013574685,2.898612368024145,2.1535746606334927
3.0,1.0,3.0,0.4002164404223249,34.79642760181014,89.01076546003065,2.2897714932126823,3.1113672699849335,20.000000000000107,20.000000000000107,35.000000000000185,25.000000000000135,20.000000000000107,-0.003536953242835872,16.188107088989483,-9.902571644042126,3.267247360482677,2.104170437405748
3.0,1.0,3.1000000000000005,0.3999849170437427,36.407911010558266,87.86150829562642,2.6487707390648714,3.3153996983408924,20.000000000000107,20.000000000000107,35.000000000000185,25.000000000000135,20.000000000000107,-0.0023152337858217686,16.114834087481285,-11.492571644042329,3.589992458521891,2.040324283559589
3.0,1.0,3.2,0.3998642533936673,37.99787531422845,86.58147511312265,3.033145299145316,3.5118521870286763,20.000000000000107,20.000000000000107,35.000000000000185,25.000000000000135,20.000000000000107,-0.0012066365007540325,15.89964303670186,-12.800331825037716,3.8437456008044446,1.9645248868778387
3.0,1.0,3.3,0.3998355957767744,39.55137204625461,85.20980241327345,3.4336857717446136,3.699778280543006,20.000000000000107,20.000000000000107,35.000000000000185,25.000000000000135,20.000000000000107,-0.0002865761689291313,15.534967320261615,-13.716726998491993,4.005404725992978,1.8792609351432965
3.0,1.0,3.4000000000000004,0.39987254901961,41.052696078431595,83.79653921568672,3.8388725490196283,3.8784803921568836,20.000000000000107,20.000000000000107,35.000000000000185,25.000000000000135,20.000000000000107,0.00036953242835591205,15.013240321769814,-14.132631975867298,4.051867772750146,1.7870211161387761
3.0,1.0,3.5,0.3999411764705904,42.48538562091526,82.40264705882396,4.234875816993487,4.04750980392159,20.000000000000107,20.000000000000107,35.000000000000185,25.000000000000135,20.000000000000107,0.0006862745098040746,14.32689542483665,-13.93892156862762,3.9600326797385854,1.6902941176470687
3.0,1.0,3.6000000000000005,0.4000000000000022,43.832222222222455,81.10000000000042,4.605555555555581,4.20666666666669,20.000000000000107,20.000000000000107,35.000000000000185,25.000000000000135,20.000000000000107,0.0005882352941177782,13.468366013071957,-13.026470588235384,3.7067973856209413,1.5915686274509966
3.0,1.0,3.7,0.4000000000000022,45.27500000000024,79.79000000000042,4.985000000000027,4.380000000000024,20.000000000000107,20.000000000000107,35.000000000000185,25.000000000000135,20.000000000000107,0.0,14.427777777777848,-13.100000000000023,3.7944444444444603,1.7333333333333378
3.0,1.0,3.8000000000000007,0.4000000000000022,46.717777777778025,78.48000000000042,5.364444444444473,4.553333333333358,20.000000000000107,20.000000000000107,35.000000000000185,25.000000000000135,20.000000000000107,0.0,14.427777777777848,-13.100000000000023,3.7944444444444603,1.7333333333333378
3.0,1.0,3.9000000000000004,0.39988235294117863,48.09420261437934,77.32835294117687,5.71318300653598,4.722549019607868,20.000000000000107,20.000000000000107,35.000000000000185,25.000000000000135,20.000000000000107,-0.0011764705882355564,13.764248366013163,-11.516470588235421,3.4873856209150667,1.6921568627451045
3.0,1.0,4.0,0.3997450980392178,49.56141176470614,76.1106274509808,6.08358823529415,4.903313725490223,20.000000000000107,20.000000000000107,35.000000000000185,25.000000000000135,20.000000000000107,-0.0013725490196081491,14.672091503268021,-12.177254901960737,3.704052287581705,1.8076470588235516
3.0,1.0,4.1000000000000005,0.39967119155354663,51.08132327802943,74.79222322775304,6.474991452991487,5.088334841628987,20.000000000000107,20.000000000000107,35.000000000000185,25.000000000000135,20.000000000000107,-0.0007390648567118241,15.199115133232866,-13.18404223227759,3.91403217697337,1.8502111613876338
3.0,1.0,4.2,0.39972850678733246,52.62040522875845,73.34698642533976,6.886221216691842,5.271360482654629,20.000000000000107,20.000000000000107,35.000000000000185,25.000000000000135,20.000000000000107,0.0005731523378582626,15.390819507290203,-14.452368024132767,4.11229763700355,1.8302564102564212
3.0,1.0,4.300000000000001,0.3999698340874833,54.14967571644071,71.75720965309239,7.315603318250417,5.4471794871795165,20.000000000000107,20.000000000000107,35.000000000000185,25.000000000000135,20.000000000000107,0.00241327300150862,15.292704876822611,-15.897767722473759,4.293821015585753,1.7581900452488775
3.0,1.0,4.4,0.40013035983624434,55.52198017668635,70.11749752208613,7.717599439775952,5.6159575522517,20.000000000000107,20.000000000000107,35.000000000000185,25.000000000000135,20.000000000000107,0.001605257487610201,13.723044602456369,-16.39712131006263,4.01996121525535,1.6877806507218374
3.0,1.0,4.5,0.4006024563671644,56.88605860805892,68.18212798965776,8.156370178840811,5.775069166128022,20.000000000000107,20.000000000000107,35.000000000000185,25.000000000000135,20.000000000000107,0.004720965309200631,13.640784313725689,-19.353695324283677,4.38770739064859,1.5911161387632156
3.0,1.0,4.6000000000000005,0.4015089420383559,58.257820297350015,66.01745528980858,8.633720103426032,5.915936436112938,20.000000000000107,20.000000000000107,35.000000000000185,25.000000000000135,20.000000000000107,0.009064856711915037,13.717616892910982,-21.646726998491772,4.773499245852211,1.4086726998491628
3.0,1.0,4.7,0.40293385046326435,59.650497665733276,63.69129454858901,9.149328521152098,6.032106011635455,20.000000000000107,20.000000000000107,35.000000000000185,25.000000000000135,20.000000000000107,0.014249084249084443,13.926773683832607,-23.261607412195673,5.156084177260656,1.1616957552251694
3.0,1.0,4.800000000000001,0.404922430510668,61.07464626876424,61.27292178409858,9.700749479278944,6.119249084249117,20.000000000000107,20.000000000000107,35.000000000000185,25.000000000000135,20.000000000000107,0.01988580047403654,14.241486030309645,-24.18372764490435,5.514209581268457,0.8714307261366194
